datetime,irradiance_Wm-2,pv_power_mw,panel_temp_C
2017-12-22 07:00:00,0.0,0.0,9.5
2017-12-22 07:30:00,0.0,0.0,9.58
2017-12-22 08:00:00,1.34,0.0,9.66
2017-12-22 08:30:00,7.2,0.01,9.78
2017-12-22 09:00:00,25.08,0.09,9.75
2017-12-22 09:30:00,44.41,0.18,10.64
2017-12-22 10:00:00,81.14,0.33,11.01
2017-12-22 10:30:00,120.82,0.47,12.3
2017-12-22 11:00:00,165.74,0.67,14.87
2017-12-22 11:30:00,69.77,0.3,13.75
2017-12-22 12:00:00,185.04,0.58,13.22
2017-12-22 12:30:00,75.31,0.32,15.49
2017-12-22 13:00:00,62.52,0.27,12.31
2017-12-22 13:30:00,124.86,0.64,13.31
2017-12-22 14:00:00,236.34,0.94,14.27
2017-12-22 14:30:00,225.54,0.71,20.91
2017-12-22 15:00:00,30.38,0.13,14.51
2017-12-22 15:30:00,6.21,0.02,11.38
2017-12-22 16:00:00,0.09,0.0,10.24
2017-12-22 16:30:00,0.0,0.0,9.83
2017-12-22 17:00:00,0.0,0.0,9.78
2017-12-22 17:30:00,0.0,0.0,9.79
2017-12-22 18:00:00,0.0,0.0,9.67
2017-12-22 18:30:00,0.0,0.0,9.52
2017-12-22 19:00:00,0.0,0.0,9.53
2017-12-22 19:30:00,0.0,0.0,9.5
2017-12-22 20:00:00,0.0,0.0,9.5
2017-12-22 20:30:00,0.0,0.0,9.39
2017-12-22 21:00:00,0.0,0.0,9.21
2017-12-22 21:30:00,0.0,0.0,9.14
2017-12-22 22:00:00,0.0,0.0,9.0
2017-12-22 22:30:00,0.0,0.0,8.85
2017-12-22 23:00:00,0.0,0.0,8.71
2017-12-22 23:30:00,0.0,0.0,8.65
2017-12-23 00:00:00,0.0,0.0,8.62
2017-12-23 00:30:00,0.0,0.0,8.55
2017-12-23 01:00:00,0.0,0.0,8.48
2017-12-23 01:30:00,0.0,0.0,8.44
2017-12-23 02:00:00,0.0,0.0,8.35
2017-12-23 02:30:00,0.0,0.0,8.37
2017-12-23 03:00:00,0.0,0.0,8.3
2017-12-23 03:30:00,0.0,0.0,8.13
2017-12-23 04:00:00,0.0,0.0,7.92
2017-12-23 04:30:00,0.0,0.0,7.73
2017-12-23 05:00:00,0.0,0.0,7.56
2017-12-23 05:30:00,0.0,0.0,7.35
2017-12-23 06:00:00,0.0,0.0,7.32
2017-12-23 06:30:00,0.0,0.0,7.46
2017-12-23 07:00:00,0.0,0.0,7.72
2017-12-23 07:30:00,0.0,0.0,7.61
2017-12-23 08:00:00,0.68,0.0,7.39
2017-12-23 08:30:00,7.25,0.02,7.28
2017-12-23 09:00:00,20.71,0.08,7.25
2017-12-23 09:30:00,31.43,0.13,7.56
2017-12-23 10:00:00,49.37,0.22,7.95
2017-12-23 10:30:00,58.98,0.26,8.74
2017-12-23 11:00:00,75.55,0.33,9.23
2017-12-23 11:30:00,61.69,0.27,9.43
2017-12-23 12:00:00,64.07,0.29,8.95
2017-12-23 12:30:00,49.58,0.21,8.94
2017-12-23 13:00:00,55.28,0.24,8.87
2017-12-23 13:30:00,48.14,0.2,8.7
2017-12-23 14:00:00,34.76,0.13,8.47
2017-12-23 14:30:00,29.42,0.11,8.18
2017-12-23 15:00:00,14.15,0.04,7.97
2017-12-23 15:30:00,6.43,0.01,7.65
2017-12-23 16:00:00,1.06,0.0,7.29
2017-12-23 16:30:00,0.0,0.0,7.4
2017-12-23 17:00:00,0.0,0.0,7.45
2017-12-23 17:30:00,0.0,0.0,7.54
2017-12-23 18:00:00,0.0,0.0,7.63
2017-12-23 18:30:00,0.0,0.0,7.58
2017-12-23 19:00:00,0.0,0.0,6.76
2017-12-23 19:30:00,0.0,0.0,7.35
2017-12-23 20:00:00,0.0,0.0,7.75
2017-12-23 20:30:00,0.0,0.0,7.89
2017-12-23 21:00:00,0.0,0.0,7.75
2017-12-23 21:30:00,0.0,0.0,7.63
2017-12-23 22:00:00,0.0,0.0,7.73
2017-12-23 22:30:00,0.0,0.0,7.75
2017-12-23 23:00:00,0.0,0.0,7.75
2017-12-23 23:30:00,0.0,0.0,7.75
2017-12-24 00:00:00,0.0,0.0,7.7
2017-12-24 00:30:00,0.0,0.0,7.65
2017-12-24 01:00:00,0.0,0.0,7.75
2017-12-24 01:30:00,0.0,0.0,7.85
2017-12-24 02:00:00,0.0,0.0,7.77
2017-12-24 02:30:00,0.0,0.0,7.75
2017-12-24 03:00:00,0.0,0.0,7.88
2017-12-24 03:30:00,0.0,0.0,7.73
2017-12-24 04:00:00,0.0,0.0,7.9
2017-12-24 04:30:00,0.0,0.0,7.85
2017-12-24 05:00:00,0.0,0.0,7.59
2017-12-24 05:30:00,0.0,0.0,7.73
2017-12-24 06:00:00,0.0,0.0,7.42
2017-12-24 06:30:00,0.0,0.0,7.31
2017-12-24 07:00:00,0.0,0.0,7.53
2017-12-24 07:30:00,0.03,0.0,7.53
2017-12-24 08:00:00,0.85,0.0,7.65
2017-12-24 08:30:00,6.75,0.01,7.92
2017-12-24 09:00:00,9.37,0.02,8.06
2017-12-24 09:30:00,16.71,0.06,8.29
2017-12-24 10:00:00,23.47,0.09,8.51
2017-12-24 10:30:00,70.14,0.3,8.93
2017-12-24 11:00:00,58.23,0.25,9.35
2017-12-24 11:30:00,59.34,0.25,9.22
2017-12-24 12:00:00,51.1,0.22,8.99
2017-12-24 12:30:00,69.79,0.3,9.51
2017-12-24 13:00:00,88.08,0.38,9.55
2017-12-24 13:30:00,63.99,0.28,9.88
2017-12-24 14:00:00,56.07,0.23,9.43
2017-12-24 14:30:00,47.08,0.19,9.27
2017-12-24 15:00:00,44.49,0.17,9.06
2017-12-24 15:30:00,17.04,0.05,8.83
2017-12-24 16:00:00,3.02,0.0,8.56
2017-12-24 16:30:00,0.11,0.0,8.56
2017-12-24 17:00:00,0.0,0.0,8.52
2017-12-24 17:30:00,0.0,0.0,8.38
2017-12-24 18:00:00,0.0,0.0,8.35
2017-12-24 18:30:00,0.0,0.0,8.57
2017-12-24 19:00:00,0.0,0.0,8.49
2017-12-24 19:30:00,0.0,0.0,8.44
2017-12-24 20:00:00,0.0,0.0,8.59
2017-12-24 20:30:00,0.0,0.0,8.57
2017-12-24 21:00:00,0.0,0.0,8.68
2017-12-24 21:30:00,0.0,0.0,8.64
2017-12-24 22:00:00,0.0,0.0,8.61
2017-12-24 22:30:00,0.0,0.0,8.66
2017-12-24 23:00:00,0.0,0.0,8.86
2017-12-24 23:30:00,0.0,0.0,8.99
2017-12-25 00:00:00,0.0,0.0,8.64
2017-12-25 00:30:00,0.0,0.0,8.43
2017-12-25 01:00:00,0.0,0.0,8.82
2017-12-25 01:30:00,0.0,0.0,8.35
2017-12-25 02:00:00,0.0,0.0,9.01
2017-12-25 02:30:00,0.0,0.0,9.13
2017-12-25 03:00:00,0.0,0.0,9.0
2017-12-25 03:30:00,0.0,0.0,9.03
2017-12-25 04:00:00,0.0,0.0,8.89
2017-12-25 04:30:00,0.0,0.0,8.98
2017-12-25 05:00:00,0.0,0.0,9.03
2017-12-25 05:30:00,0.0,0.0,9.28
2017-12-25 06:00:00,0.0,0.0,9.18
2017-12-25 06:30:00,0.0,0.0,9.26
2017-12-25 07:00:00,0.0,0.0,8.69
2017-12-25 07:30:00,0.0,0.0,9.17
2017-12-25 08:00:00,1.22,0.0,9.41
2017-12-25 08:30:00,5.16,0.01,9.5
2017-12-25 09:00:00,8.43,0.02,9.87
2017-12-25 09:30:00,17.49,0.07,9.93
2017-12-25 10:00:00,35.7,0.14,10.34
2017-12-25 10:30:00,37.86,0.15,10.82
2017-12-25 11:00:00,76.38,0.33,11.09
2017-12-25 11:30:00,69.93,0.3,11.1
2017-12-25 12:00:00,39.69,0.16,10.56
2017-12-25 12:30:00,24.68,0.1,10.63
2017-12-25 13:00:00,35.12,0.15,9.95
2017-12-25 13:30:00,13.96,0.05,9.97
2017-12-25 14:00:00,22.35,0.08,9.95
2017-12-25 14:30:00,25.27,0.09,10.2
2017-12-25 15:00:00,6.6,0.01,9.99
2017-12-25 15:30:00,3.16,0.0,9.89
2017-12-25 16:00:00,0.11,0.0,9.74
2017-12-25 16:30:00,0.0,0.0,9.7
2017-12-25 17:00:00,0.0,0.0,9.6
2017-12-25 17:30:00,0.0,0.0,8.86
2017-12-25 18:00:00,0.0,0.0,4.84
2017-12-25 18:30:00,0.0,0.0,3.96
2017-12-25 19:00:00,0.0,0.0,3.55
2017-12-25 19:30:00,0.0,0.0,3.65
2017-12-25 20:00:00,0.0,0.0,3.83
2017-12-25 20:30:00,0.0,0.0,4.03
2017-12-25 21:00:00,0.0,0.0,3.98
2017-12-25 21:30:00,0.0,0.0,3.5
2017-12-25 22:00:00,0.0,0.0,3.26
2017-12-25 22:30:00,0.0,0.0,2.69
2017-12-25 23:00:00,0.0,0.0,3.55
2017-12-25 23:30:00,0.0,0.0,1.97
2017-12-26 00:00:00,0.0,0.0,1.91
2017-12-26 00:30:00,0.0,0.0,2.69
2017-12-26 01:00:00,0.0,0.0,2.86
2017-12-26 01:30:00,0.0,0.0,2.98
2017-12-26 02:00:00,0.0,0.0,1.45
2017-12-26 02:30:00,0.0,0.0,1.84
2017-12-26 03:00:00,0.0,0.0,1.48
2017-12-26 03:30:00,0.0,0.0,2.79
2017-12-26 04:00:00,0.0,0.0,1.84
2017-12-26 04:30:00,0.0,0.0,1.79
2017-12-26 05:00:00,0.0,0.0,2.66
2017-12-26 05:30:00,0.0,0.0,1.37
2017-12-26 06:00:00,0.0,0.0,2.13
2017-12-26 06:30:00,0.0,0.0,2.68
2017-12-26 07:00:00,0.0,0.0,2.84
2017-12-26 07:30:00,0.0,0.0,4.12
2017-12-26 08:00:00,2.56,0.01,4.11
2017-12-26 08:30:00,26.5,0.09,2.75
2017-12-26 09:00:00,65.04,0.28,4.55
2017-12-26 09:30:00,28.01,0.12,6.67
2017-12-26 10:00:00,53.07,0.23,5.54
2017-12-26 10:30:00,63.87,0.29,6.01
2017-12-26 11:00:00,69.17,0.31,6.42
2017-12-26 11:30:00,59.52,0.27,6.13
2017-12-26 12:00:00,53.74,0.24,6.6
2017-12-26 12:30:00,18.88,0.08,6.39
2017-12-26 13:00:00,17.75,0.07,6.59
2017-12-26 13:30:00,8.41,0.02,6.91
2017-12-26 14:00:00,4.62,0.01,6.76
2017-12-26 14:30:00,3.09,0.0,6.69
2017-12-26 15:00:00,3.17,0.0,7.07
2017-12-26 15:30:00,0.48,0.0,7.21
2017-12-26 16:00:00,0.66,0.0,7.08
2017-12-26 16:30:00,0.0,0.0,7.19
2017-12-26 17:00:00,0.0,0.0,6.95
2017-12-26 17:30:00,0.0,0.0,6.71
2017-12-26 18:00:00,0.0,0.0,6.23
2017-12-26 18:30:00,0.0,0.0,6.64
2017-12-26 19:00:00,0.0,0.0,6.18
2017-12-26 19:30:00,0.0,0.0,6.25
2017-12-26 20:00:00,0.0,0.0,5.98
2017-12-26 20:30:00,0.0,0.0,5.93
2017-12-26 21:00:00,0.0,0.0,5.82
2017-12-26 21:30:00,0.0,0.0,6.08
2017-12-26 22:00:00,0.0,0.0,4.87
2017-12-26 22:30:00,0.0,0.0,4.08
2017-12-26 23:00:00,0.0,0.0,4.05
2017-12-26 23:30:00,0.0,0.0,4.58
2017-12-27 00:00:00,0.0,0.0,4.39
2017-12-27 00:30:00,0.0,0.0,4.68
2017-12-27 01:00:00,0.0,0.0,3.52
2017-12-27 01:30:00,0.0,0.0,1.21
2017-12-27 02:00:00,0.0,0.0,1.12
2017-12-27 02:30:00,0.0,0.0,0.94
2017-12-27 03:00:00,0.0,0.0,0.72
2017-12-27 03:30:00,0.0,0.0,1.41
2017-12-27 04:00:00,0.0,0.0,2.07
2017-12-27 04:30:00,0.0,0.0,1.71
2017-12-27 05:00:00,0.0,0.0,2.21
2017-12-27 05:30:00,0.0,0.0,1.58
2017-12-27 06:00:00,0.0,0.0,1.91
2017-12-27 06:30:00,0.0,0.0,1.96
2017-12-27 07:00:00,0.0,0.0,0.77
2017-12-27 07:30:00,0.0,0.0,0.77
2017-12-27 08:00:00,2.84,0.0,1.88
2017-12-27 08:30:00,26.52,0.07,1.69
2017-12-27 09:00:00,180.3,0.33,2.33
2017-12-27 09:30:00,323.88,0.67,5.23
2017-12-27 10:00:00,311.66,0.88,6.96
2017-12-27 10:30:00,153.08,0.58,4.16
2017-12-27 11:00:00,47.94,0.21,3.73
2017-12-27 11:30:00,55.13,0.22,2.19
2017-12-27 12:00:00,261.2,0.88,2.76
2017-12-27 12:30:00,484.46,1.7,8.13
2017-12-27 13:00:00,292.26,1.02,7.6
2017-12-27 13:30:00,474.17,1.56,7.68
2017-12-27 14:00:00,418.85,1.32,8.38
2017-12-27 14:30:00,338.07,0.94,7.08
2017-12-27 15:00:00,118.82,0.29,4.78
2017-12-27 15:30:00,47.92,0.1,1.92
2017-12-27 16:00:00,5.1,0.01,1.13
2017-12-27 16:30:00,0.0,0.0,0.87
2017-12-27 17:00:00,0.0,0.0,0.26
2017-12-27 17:30:00,0.0,0.0,0.44
2017-12-27 18:00:00,0.0,0.0,1.09
2017-12-27 18:30:00,0.0,0.0,0.45
2017-12-27 19:00:00,0.0,0.0,0.67
2017-12-27 19:30:00,0.0,0.0,1.11
2017-12-27 20:00:00,0.0,0.0,0.75
2017-12-27 20:30:00,0.0,0.0,-0.0
2017-12-27 21:00:00,0.0,0.0,0.94
2017-12-27 21:30:00,0.0,0.0,-0.04
2017-12-27 22:00:00,0.0,0.0,-1.44
2017-12-27 22:30:00,0.0,0.0,-1.01
2017-12-27 23:00:00,0.0,0.0,-1.3
2017-12-27 23:30:00,0.0,0.0,-1.7
2017-12-28 00:00:00,0.0,0.0,-1.11
2017-12-28 00:30:00,0.0,0.0,-1.13
2017-12-28 01:00:00,0.0,0.0,-1.83
2017-12-28 01:30:00,0.0,0.0,-0.88
2017-12-28 02:00:00,0.0,0.0,-1.38
2017-12-28 02:30:00,0.0,0.0,0.4
2017-12-28 03:00:00,0.0,0.0,-1.67
2017-12-28 03:30:00,0.0,0.0,-1.56
2017-12-28 04:00:00,0.0,0.0,-1.02
2017-12-28 04:30:00,0.0,0.0,-0.77
2017-12-28 05:00:00,0.0,0.0,-0.63
2017-12-28 05:30:00,0.0,0.0,-1.07
2017-12-28 06:00:00,0.0,0.0,-1.83
2017-12-28 06:30:00,0.0,0.0,-1.74
2017-12-28 07:00:00,0.0,0.0,-1.49
2017-12-28 07:30:00,0.0,0.0,-1.8
2017-12-28 08:00:00,4.01,0.01,-2.03
2017-12-28 08:30:00,26.78,0.08,-1.97
2017-12-28 09:00:00,106.71,0.25,-1.38
2017-12-28 09:30:00,259.48,0.59,0.52
2017-12-28 10:00:00,190.91,0.61,7.74
2017-12-28 10:30:00,178.1,0.72,4.06
2017-12-28 11:00:00,164.83,0.67,5.9
2017-12-28 11:30:00,393.22,1.38,11.09
2017-12-28 12:00:00,197.81,0.78,8.29
2017-12-28 12:30:00,212.11,0.87,8.71
2017-12-28 13:00:00,380.53,1.41,10.99
2017-12-28 13:30:00,482.69,1.55,20.68
2017-12-28 14:00:00,344.44,1.12,19.89
2017-12-28 14:30:00,156.53,0.51,15.21
2017-12-28 15:00:00,57.94,0.21,5.26
2017-12-28 15:30:00,22.81,0.09,4.81
2017-12-28 16:00:00,2.74,0.01,2.4
2017-12-28 16:30:00,0.0,0.0,2.3
2017-12-28 17:00:00,0.0,0.0,0.47
2017-12-28 17:30:00,0.0,0.0,1.75
2017-12-28 18:00:00,0.0,0.0,2.56
2017-12-28 18:30:00,0.0,0.0,3.56
2017-12-28 19:00:00,0.0,0.0,3.63
2017-12-28 19:30:00,0.0,0.0,3.9
2017-12-28 20:00:00,0.0,0.0,3.87
2017-12-28 20:30:00,0.0,0.0,3.82
2017-12-28 21:00:00,0.0,0.0,4.18
2017-12-28 21:30:00,0.0,0.0,4.65
2017-12-28 22:00:00,0.03,0.0,5.35
2017-12-28 22:30:00,0.0,0.0,6.22
2017-12-28 23:00:00,0.0,0.0,6.73
2017-12-28 23:30:00,0.0,0.0,6.1
2017-12-29 00:00:00,0.0,0.0,5.76
2017-12-29 00:30:00,0.0,0.0,5.49
2017-12-29 01:00:00,0.0,0.0,6.03
2017-12-29 01:30:00,0.0,0.0,6.48
2017-12-29 02:00:00,0.0,0.0,6.8
2017-12-29 02:30:00,0.0,0.0,7.43
2017-12-29 03:00:00,0.0,0.0,6.69
2017-12-29 03:30:00,0.0,0.0,6.14
2017-12-29 04:00:00,0.0,0.0,6.08
2017-12-29 04:30:00,0.0,0.0,6.43
2017-12-29 05:00:00,0.0,0.0,7.2
2017-12-29 05:30:00,0.0,0.0,8.15
2017-12-29 06:00:00,0.0,0.0,8.1
2017-12-29 06:30:00,0.0,0.0,6.09
2017-12-29 07:00:00,0.0,0.0,6.5
2017-12-29 07:30:00,0.0,0.0,5.82
2017-12-29 08:00:00,0.25,0.0,6.1
2017-12-29 08:30:00,5.77,0.02,6.43
2017-12-29 09:00:00,72.2,0.17,6.31
2017-12-29 09:30:00,116.67,0.37,9.1
2017-12-29 10:00:00,218.55,0.63,6.47
2017-12-29 10:30:00,320.56,1.22,11.84
2017-12-29 11:00:00,177.45,0.61,7.56
2017-12-29 11:30:00,459.27,1.51,9.95
2017-12-29 12:00:00,219.62,0.83,10.73
2017-12-29 12:30:00,332.47,1.2,7.47
2017-12-29 13:00:00,269.63,1.0,9.8
2017-12-29 13:30:00,162.98,0.71,9.37
2017-12-29 14:00:00,160.32,0.64,8.9
2017-12-29 14:30:00,91.77,0.38,8.16
2017-12-29 15:00:00,55.58,0.23,7.63
2017-12-29 15:30:00,21.85,0.08,7.07
2017-12-29 16:00:00,8.56,0.03,6.54
2017-12-29 16:30:00,0.0,0.0,6.65
2017-12-29 17:00:00,0.0,0.0,6.58
2017-12-29 17:30:00,0.0,0.0,6.59
2017-12-29 18:00:00,0.0,0.0,7.01
2017-12-29 18:30:00,0.0,0.0,7.28
2017-12-29 19:00:00,0.0,0.0,6.61
2017-12-29 19:30:00,0.0,0.0,6.6
2017-12-29 20:00:00,0.0,0.0,7.0
2017-12-29 20:30:00,0.0,0.0,7.47
2017-12-29 21:00:00,0.0,0.0,7.56
2017-12-29 21:30:00,0.0,0.0,8.66
2017-12-29 22:00:00,0.0,0.0,9.65
2017-12-29 22:30:00,0.0,0.0,8.89
2017-12-29 23:00:00,0.0,0.0,8.03
2017-12-29 23:30:00,0.0,0.0,9.14
2017-12-30 00:00:00,0.0,0.0,9.67
2017-12-30 00:30:00,0.0,0.0,10.81
2017-12-30 01:00:00,0.0,0.0,10.9
2017-12-30 01:30:00,0.0,0.0,10.95
2017-12-30 02:00:00,0.0,0.0,10.8
2017-12-30 02:30:00,0.0,0.0,10.82
2017-12-30 03:00:00,0.0,0.0,10.76
2017-12-30 03:30:00,0.0,0.0,11.29
2017-12-30 04:00:00,0.0,0.0,11.56
2017-12-30 04:30:00,0.0,0.0,11.48
2017-12-30 05:00:00,0.0,0.0,11.29
2017-12-30 05:30:00,0.0,0.0,11.3
2017-12-30 06:00:00,0.0,0.0,11.24
2017-12-30 06:30:00,0.0,0.0,11.19
2017-12-30 07:00:00,0.0,0.0,10.95
2017-12-30 07:30:00,0.0,0.0,10.93
2017-12-30 08:00:00,3.34,0.01,10.46
2017-12-30 08:30:00,7.85,0.02,10.7
2017-12-30 09:00:00,10.44,0.03,10.71
2017-12-30 09:30:00,23.68,0.09,10.95
2017-12-30 10:00:00,35.15,0.14,11.36
2017-12-30 10:30:00,24.46,0.09,11.38
2017-12-30 11:00:00,31.98,0.13,11.13
2017-12-30 11:30:00,60.21,0.26,10.98
2017-12-30 12:00:00,58.79,0.26,11.43
2017-12-30 12:30:00,41.15,0.17,10.94
2017-12-30 13:00:00,37.43,0.16,10.64
2017-12-30 13:30:00,40.13,0.17,10.61
2017-12-30 14:00:00,41.63,0.17,10.48
2017-12-30 14:30:00,36.51,0.15,10.76
2017-12-30 15:00:00,12.84,0.04,9.98
2017-12-30 15:30:00,3.86,0.01,9.3
2017-12-30 16:00:00,0.51,0.0,9.15
2017-12-30 16:30:00,0.0,0.0,9.18
2017-12-30 17:00:00,0.0,0.0,8.45
2017-12-30 17:30:00,0.0,0.0,7.82
2017-12-30 18:00:00,0.0,0.0,7.53
2017-12-30 18:30:00,0.0,0.0,8.41
2017-12-30 19:00:00,0.0,0.0,8.48
2017-12-30 19:30:00,0.0,0.0,10.54
2017-12-30 20:00:00,0.0,0.0,10.87
2017-12-30 20:30:00,0.0,0.0,10.9
2017-12-30 21:00:00,0.0,0.0,10.92
2017-12-30 21:30:00,0.0,0.0,10.99
2017-12-30 22:00:00,0.0,0.0,11.0
2017-12-30 22:30:00,0.0,0.0,11.0
2017-12-30 23:00:00,0.0,0.0,11.1
2017-12-30 23:30:00,0.0,0.0,11.0
2017-12-31 00:00:00,0.0,0.0,11.28
2017-12-31 00:30:00,0.0,0.0,11.37
2017-12-31 01:00:00,0.0,0.0,11.47
2017-12-31 01:30:00,0.0,0.0,11.2
2017-12-31 02:00:00,0.0,0.0,11.19
2017-12-31 02:30:00,0.0,0.0,11.15
2017-12-31 03:00:00,0.0,0.0,11.16
2017-12-31 03:30:00,0.0,0.0,10.75
2017-12-31 04:00:00,0.0,0.0,10.68
2017-12-31 04:30:00,0.0,0.0,10.27
2017-12-31 05:00:00,0.0,0.0,9.68
2017-12-31 05:30:00,0.0,0.0,8.91
2017-12-31 06:00:00,0.0,0.0,8.62
2017-12-31 06:30:00,0.0,0.0,8.95
2017-12-31 07:00:00,0.0,0.0,8.81
2017-12-31 07:30:00,0.0,0.0,8.98
2017-12-31 08:00:00,0.99,0.0,9.49
2017-12-31 08:30:00,10.71,0.03,9.54
2017-12-31 09:00:00,26.63,0.1,9.91
2017-12-31 09:30:00,24.96,0.1,9.98
2017-12-31 10:00:00,49.74,0.21,9.56
2017-12-31 10:30:00,39.8,0.17,10.83
2017-12-31 11:00:00,24.07,0.09,7.55
2017-12-31 11:30:00,70.72,0.31,7.29
2017-12-31 12:00:00,51.5,0.21,9.25
2017-12-31 12:30:00,117.88,0.52,8.51
2017-12-31 13:00:00,356.23,1.28,10.67
2017-12-31 13:30:00,214.89,0.8,13.94
2017-12-31 14:00:00,209.18,0.8,12.2
2017-12-31 14:30:00,97.09,0.38,8.76
2017-12-31 15:00:00,184.94,0.62,8.97
2017-12-31 15:30:00,35.43,0.12,8.26
2017-12-31 16:00:00,5.47,0.01,6.84
2017-12-31 16:30:00,0.1,0.0,6.81
2017-12-31 17:00:00,0.0,0.0,5.89
2017-12-31 17:30:00,0.0,0.0,5.62
2017-12-31 18:00:00,0.02,0.0,4.82
2017-12-31 18:30:00,0.0,0.0,4.58
2017-12-31 19:00:00,0.0,0.0,5.11
2017-12-31 19:30:00,0.0,0.0,5.79
2017-12-31 20:00:00,0.0,0.0,6.02
2017-12-31 20:30:00,0.0,0.0,5.01
2017-12-31 21:00:00,0.0,0.0,5.01
2017-12-31 21:30:00,0.0,0.0,5.31
2017-12-31 22:00:00,0.0,0.0,4.99
2017-12-31 22:30:00,0.0,0.0,5.71
2017-12-31 23:00:00,0.0,0.0,5.53
2017-12-31 23:30:00,0.0,0.0,3.45
2018-01-01 00:00:00,0.0,0.0,5.06
2018-01-01 00:30:00,0.0,0.0,4.52
2018-01-01 01:00:00,0.0,0.0,6.27
2018-01-01 01:30:00,0.0,0.0,5.46
2018-01-01 02:00:00,0.0,0.0,6.51
2018-01-01 02:30:00,0.0,0.0,5.82
2018-01-01 03:00:00,0.0,0.0,6.11
2018-01-01 03:30:00,0.0,0.0,6.62
2018-01-01 04:00:00,0.0,0.0,6.59
2018-01-01 04:30:00,0.0,0.0,6.96
2018-01-01 05:00:00,0.0,0.0,7.69
2018-01-01 05:30:00,0.0,0.0,7.45
2018-01-01 06:00:00,0.0,0.0,6.13
2018-01-01 06:30:00,0.0,0.0,5.08
2018-01-01 07:00:00,0.0,0.0,4.25
2018-01-01 07:30:00,0.0,0.0,4.21
2018-01-01 08:00:00,0.15,0.0,3.92
2018-01-01 08:30:00,14.68,0.05,3.64
2018-01-01 09:00:00,38.94,0.15,3.46
2018-01-01 09:30:00,58.07,0.23,4.3
2018-01-01 10:00:00,218.46,0.58,3.54
2018-01-01 10:30:00,464.45,1.25,10.25
2018-01-01 11:00:00,427.37,1.36,11.55
2018-01-01 11:30:00,525.2,1.68,12.85
2018-01-01 12:00:00,532.3,1.8,13.46
2018-01-01 12:30:00,432.26,1.53,12.14
2018-01-01 13:00:00,502.39,1.72,13.69
2018-01-01 13:30:00,296.13,1.08,12.84
2018-01-01 14:00:00,339.33,1.12,11.73
2018-01-01 14:30:00,205.59,0.71,10.82
2018-01-01 15:00:00,106.0,0.33,8.22
2018-01-01 15:30:00,71.08,0.17,7.87
2018-01-01 16:00:00,11.58,0.04,7.09
2018-01-01 16:30:00,0.0,0.0,5.48
2018-01-01 17:00:00,0.0,0.0,6.03
2018-01-01 17:30:00,0.0,0.0,6.0
2018-01-01 18:00:00,0.0,0.0,6.41
2018-01-01 18:30:00,0.0,0.0,5.97
2018-01-01 19:00:00,0.0,0.0,6.22
2018-01-01 19:30:00,0.0,0.0,5.93
2018-01-01 20:00:00,0.0,0.0,5.72
2018-01-01 20:30:00,0.0,0.0,5.68
2018-01-01 21:00:00,0.0,0.0,5.34
2018-01-01 21:30:00,0.0,0.0,5.83
2018-01-01 22:00:00,0.0,0.0,5.0
2018-01-01 22:30:00,0.0,0.0,4.82
2018-01-01 23:00:00,0.0,0.0,5.54
2018-01-01 23:30:00,0.0,0.0,5.93
2018-01-02 00:00:00,0.0,0.0,5.91
2018-01-02 00:30:00,0.0,0.0,5.54
2018-01-02 01:00:00,0.0,0.0,4.82
2018-01-02 01:30:00,0.0,0.0,5.01
2018-01-02 02:00:00,0.0,0.0,5.2
2018-01-02 02:30:00,0.0,0.0,5.77
2018-01-02 03:00:00,0.0,0.0,5.93
2018-01-02 03:30:00,0.0,0.0,5.73
2018-01-02 04:00:00,0.0,0.0,6.75
2018-01-02 04:30:00,0.0,0.0,7.17
2018-01-02 05:00:00,0.0,0.0,7.68
2018-01-02 05:30:00,0.0,0.0,7.81
2018-01-02 06:00:00,0.0,0.0,7.42
2018-01-02 06:30:00,0.0,0.0,7.59
2018-01-02 07:00:00,0.0,0.0,7.54
2018-01-02 07:30:00,0.0,0.0,7.8
2018-01-02 08:00:00,0.34,0.0,8.12
2018-01-02 08:30:00,2.63,0.0,8.4
2018-01-02 09:00:00,5.62,0.01,8.7
2018-01-02 09:30:00,9.0,0.02,9.05
2018-01-02 10:00:00,11.27,0.03,10.02
2018-01-02 10:30:00,21.59,0.08,10.4
2018-01-02 11:00:00,35.62,0.14,10.43
2018-01-02 11:30:00,65.79,0.28,10.78
2018-01-02 12:00:00,84.37,0.36,11.68
2018-01-02 12:30:00,62.99,0.27,11.03
2018-01-02 13:00:00,67.21,0.29,11.61
2018-01-02 13:30:00,45.88,0.2,10.45
2018-01-02 14:00:00,37.37,0.16,10.34
2018-01-02 14:30:00,26.93,0.11,10.03
2018-01-02 15:00:00,17.0,0.06,9.84
2018-01-02 15:30:00,6.98,0.02,9.38
2018-01-02 16:00:00,1.15,0.0,9.35
2018-01-02 16:30:00,0.0,0.0,9.71
2018-01-02 17:00:00,0.0,0.0,9.8
2018-01-02 17:30:00,0.0,0.0,9.89
2018-01-02 18:00:00,0.0,0.0,9.81
2018-01-02 18:30:00,0.0,0.0,10.04
2018-01-02 19:00:00,0.0,0.0,10.37
2018-01-02 19:30:00,0.0,0.0,10.72
2018-01-02 20:00:00,0.0,0.0,10.92
2018-01-02 20:30:00,0.0,0.0,11.09
2018-01-02 21:00:00,0.0,0.0,11.15
